true,iso_pred,iso_score,svm_pred,svm_score
0,0,-0.2232474563102011,0,-0.021065489184284802
0,0,-0.25100108435063345,0,-0.131056640894595
0,0,-0.2149958432234449,0,-0.0831740966843994
0,0,-0.2713288160419995,0,-0.15598309422040335
0,0,-0.2662430017124341,0,-0.1851551049235079
0,0,-0.2643115537195466,0,-0.11727504085216878
0,0,-0.28161857157168185,0,-0.128487118506577
0,0,-0.23239188327502808,0,-0.09695391075671389
0,0,-0.23583262677584615,0,-0.06231710314031025
0,0,-0.2401917060214998,0,-0.10902003156534645
0,0,-0.19679876438201999,0,-0.04260983649408834
0,0,-0.2834983364524492,0,-0.11595583135337628
0,0,-0.27838698206013296,0,-0.10832045791698536
0,0,-0.1363281313513931,0,-0.028379145298150693
0,0,-0.2622932293894809,0,-0.11023803965097306
0,0,-0.2075112281130146,0,-0.09657017516166738
0,0,-0.2817142630229799,0,-0.1345514552671045
0,0,-0.2434442291557819,0,-0.09041556926292127
0,0,-0.21356423992180995,0,-0.0530966028176629
0,0,-0.2224811925839017,0,-0.09496270014007568
0,0,-0.2772607550239778,0,-0.1481594694990579
0,0,-0.2900982399811337,0,-0.11965557756257672
0,0,-0.2609423052353428,0,-0.08300724219278044
0,0,-0.24119447802015614,0,-0.10123125531741267
0,0,-0.1309947651358645,0,-0.032860227452071206
0,0,-0.2158622804698217,0,-0.1608797488966891
0,0,-0.14321452259635847,0,-0.04583369574471882
0,0,-0.0815872637696603,1,0.045829852465335885
0,0,-0.2703426849432371,0,-0.10146548902927394
0,0,-0.2826300716834172,0,-0.12148910702850702
0,0,-0.23544181052948598,0,-0.07149469078512452
0,0,-0.26565873024392955,0,-0.07713531360106307
0,0,-0.26382760412919304,0,-0.15980488406269416
0,0,-0.22836507197185058,0,-0.10660420525714637
0,0,-0.24932932047622974,0,-0.059433939519468626
0,0,-0.20790938074709653,0,-0.052511899098085235
0,0,-0.2615114953888929,0,-0.16626764824621293
0,0,-0.12486997821261014,1,0.016156748107902658
0,0,-0.24596377735049235,0,-0.11740363091807932
0,0,-0.2748589365101466,0,-0.10296769290948782
0,0,-0.2558332608098384,0,-0.03386122551053361
0,0,-0.24397118578925137,0,-0.012642987259633559
0,0,-0.2709538944268942,0,-0.16153005069062404
0,0,-0.25864381598703357,0,-0.053064334933099394
0,0,-0.28061269383437193,0,-0.14872730012030205
0,0,-0.2603037733017515,0,-0.07735989882523281
0,0,-0.2654392510595745,0,-0.13066723509413664
0,0,-0.19636862432218705,0,-0.04207474531919844
0,0,-0.2705764349105265,0,-0.15629170578471263
0,0,-0.23174629395952412,0,-0.0684674257974951
0,0,-0.15232151432065066,0,-0.02149986444548191
0,0,-0.2622856136321012,0,-0.053162861490283014
0,0,-0.26544134286627297,0,-0.10955334463221544
0,0,-0.1945640878756018,0,-0.020233228279025822
0,0,-0.2779784687358619,0,-0.18276446766792204
0,0,-0.26323225914182186,0,-0.1591699843712484
0,0,-0.261383242278711,0,-0.09189533929860366
0,0,-0.21857895307940733,0,-0.10446200622092411
0,0,-0.0627519002127036,1,0.03060372597862207
0,0,-0.283338403055119,0,-0.12365834919267199
0,0,-0.2862830834038871,0,-0.12042439670829397
0,0,-0.27867579083458704,0,-0.11170166971547907
0,0,-0.24860450066706735,0,-0.07276467626240063
0,0,-0.23758768954732729,0,-0.07240887759989906
0,0,-0.257003072550299,0,-0.09597282141037611
0,0,-0.19307856994006728,0,-0.03453090627587735
0,0,-0.2525947331544093,0,-0.09035898029915584
0,0,-0.25265615975064437,0,-0.12446555259627112
0,0,-0.28504529401105927,0,-0.15873900172875066
0,0,-0.2709405899802908,0,-0.09158406000858416
0,0,-0.21576764327060227,0,-0.07680378879416244
0,0,-0.2839664331770371,0,-0.1437698137855909
0,0,-0.2618854496108601,0,-0.06553863766600973
0,0,-0.19854364837104638,0,-0.07511740418776117
0,0,-0.24902711814547146,0,-0.1035078882527844
0,0,-0.26497691222800557,0,-0.12955450661231965
0,0,-0.2647336638966428,0,-0.12059359932873098
0,0,-0.22059760854015503,0,-0.043904167002499356
0,0,-0.2676150607975879,0,-0.17141150168253333
0,0,-0.2129219062055503,0,-0.07430781543160578
0,0,-0.2460577738779997,0,-0.05361750171290272
0,0,-0.19977334132130387,0,-0.1047558402076697
0,0,-0.2369626806624936,0,-0.11298986753375545
0,0,-0.16436574356858735,1,0.006125042788252433
0,0,-0.2509323751728885,0,-0.10744019148688766
0,0,-0.19543130092009625,0,-0.0822235716383613
0,0,-0.1427057463413811,0,-0.05711843243878789
0,0,-0.20985490460015405,0,-0.0949746064272427
0,0,-0.17279821129113482,0,-0.060206979020651
0,0,-0.26037018609952073,0,-0.11149513126073596
0,0,-0.2110136827937426,0,-0.10262615585876794
0,0,-0.2634237165379542,0,-0.15496490018335896
0,0,-0.23362887816586658,0,-0.15414958472893187
0,0,-0.2234665269481358,0,-0.0471585238663392
0,0,-0.21883035738952966,0,-0.16234403871192343
0,0,-0.23298388867266395,0,-0.10938303158892626
0,0,-0.22193677317122595,0,-0.01991913679163468
0,0,-0.1681291746278743,0,-0.030472459617647885
0,0,-0.09596431109366732,0,-0.00510405383969606
0,0,-0.2821128392340395,0,-0.15303317490237112
0,0,-0.16566731322568978,0,-0.013242033001662545
0,0,-0.28035390918806824,0,-0.14910283949960967
0,0,-0.2601816404819259,0,-0.12842164849367754
0,0,-0.2726616018185716,0,-0.15834672155683044
0,0,-0.218635474146602,0,-0.06423737566154328
0,0,-0.2762639983167987,0,-0.11344051455427451
0,0,-0.2727817715331176,0,-0.10495785067283547
0,0,-0.2694152880496662,0,-0.16042338899622405
0,0,-0.2752668333346753,0,-0.10317674785390818
0,0,-0.23128119969969785,0,-0.09800076005611202
0,0,-0.23931649880224082,0,-0.10619576876472742
0,0,-0.25554597323227063,0,-0.05061783569398964
0,0,-0.25916934820769677,0,-0.12521935104352933
0,0,-0.17566464388536368,0,-0.011458739984655492
0,0,-0.15166942669925115,0,-0.05803790696220143
0,0,-0.24415037713858706,0,-0.11838344361397657
0,0,-0.24902510461601002,0,-0.06089895852150748
0,0,-0.21989078851042831,0,-0.07825806403181856
0,0,-0.23501994606800675,0,-0.09301117314081281
0,0,-0.24021198063465998,0,-0.09904595161687685
0,0,-0.2503458351284199,0,-0.16024386338655455
0,0,-0.22237260014928772,0,-0.14820216059978214
0,0,-0.2716485496752392,0,-0.15139950745070346
0,0,-0.2155077403638035,0,-0.030942590543010073
0,0,-0.17205468872385143,0,-0.1201821140142954
0,0,-0.22819880823164973,0,-0.07955781450901028
0,0,-0.23435140486386846,0,-0.053605531049994104
0,0,-0.2193753312968032,0,-0.08933479206575967
0,0,-0.09652004388764801,0,-0.04600648790337741
0,0,-0.23369338645821613,0,-0.08571251257771811
0,0,-0.2812655924211428,0,-0.11720429077492689
0,0,-0.2465222337364602,0,-0.08320646019748668
0,0,-0.25040219344646897,0,-0.0655759544175783
0,0,-0.27703650825274967,0,-0.16145109596457619
0,0,-0.20674511062209905,0,-0.0706111044974709
0,0,-0.2148809009300761,0,-0.08852254947074911
0,0,-0.22176162778312175,0,-0.11999817450711653
0,0,-0.2931760229119978,0,-0.16887255426073144
0,0,-0.2455360767346132,0,-0.06223774040378563
0,0,-0.2703940464287545,0,-0.10054848251113235
0,0,-0.2423420110814304,0,-0.1796280818213286
0,0,-0.2792826375001836,0,-0.11784327230458069
0,0,-0.2759378085303845,0,-0.12989203577371056
0,0,-0.2818733175880904,0,-0.11967395567909617
0,0,-0.27306478229892434,0,-0.10624342137670023
0,0,-0.2500000580187804,0,-0.139748309723651
0,0,-0.26707881520260024,0,-0.11580073262686941
0,0,-0.21552448355344644,0,-0.07804327856720139
0,0,-0.25845069790047004,0,-0.1783358175512198
0,0,-0.2796897719754914,0,-0.13108714847735264
0,0,-0.21542983031098845,0,-0.07677929111658738
0,0,-0.26911936092516886,0,-0.11223349680688988
0,0,-0.17630036933001658,0,-0.02664425440686949
0,0,-0.2683660781790808,0,-0.09503044741689182
0,0,-0.2717060061156977,0,-0.15124956435167453
0,1,0.002567956007009209,1,0.17052948827000192
0,0,-0.23598711278793777,0,-0.08352325198595856
0,0,-0.2453507092390496,0,-0.0857876858153871
0,0,-0.24049915518370757,0,-0.09056526512411922
0,0,-0.2400491733948441,0,-0.10264721232497709
0,0,-0.27552829011391405,0,-0.14108150995536778
0,0,-0.21051146911981283,0,-0.11130222712809945
0,0,-0.2601963282722746,0,-0.10000018946274736
0,0,-0.2840269918742419,0,-0.15462028135011596
0,0,-0.2684166758497551,0,-0.12070568190856029
0,0,-0.29196946083824815,0,-0.18441149425203618
0,0,-0.240456113354223,0,-0.09010681084476396
0,0,-0.25185752839334424,0,-0.07972201071343599
0,0,-0.28185983600940584,0,-0.10892697783616295
0,0,-0.23583305830561763,0,-0.049247137484402737
0,0,-0.21628323729034932,0,-0.04653415539717029
0,0,-0.21978129202326013,0,-0.08168005280664442
0,0,-0.23214099644115638,0,-0.08278897395631651
0,0,-0.1478976081269059,1,0.02025084735751803
0,0,-0.23176701234574498,0,-0.04571097294882104
0,0,-0.22916210768084433,0,-0.053617800830284446
0,0,-0.20426911462219105,0,-0.0743180919333303
0,0,-0.2759802113998759,0,-0.15161560823366926
0,0,-0.2770165378107438,0,-0.12093445890864812
0,0,-0.24370291081120365,0,-0.11536391469769353
0,0,-0.2697315007219464,0,-0.08211922749528938
0,0,-0.2721767279565834,0,-0.12346861089247951
0,0,-0.27182472371363464,0,-0.14746708233301875
0,0,-0.2761818971375072,0,-0.14708057178319084
0,0,-0.22689658197158796,0,-0.05474507739142764
0,0,-0.19065402268208798,0,-0.08381826679049181
0,0,-0.24523824770128733,0,-0.12910363058437613
0,0,-0.2644456901451571,0,-0.19056726943212904
0,0,-0.22043391795335843,0,-0.060771830361950524
0,0,-0.26437140260613445,0,-0.18279502404856113
0,0,-0.23749414329117519,0,-0.04675594756627058
0,0,-0.22548564629196072,0,-0.06727625980780094
0,0,-0.26557130907451376,0,-0.15820257402593468
0,0,-0.09672915006384897,0,-0.009957382121957514
0,0,-0.24527370726665587,0,-0.0980169047786309
0,0,-0.2628720766787709,0,-0.10511490629056308
0,0,-0.26890026123313265,0,-0.1116533455403963
0,0,-0.27646613192219033,0,-0.15493556727207103
0,0,-0.2811256239712339,0,-0.14859463591955152
0,0,-0.17959912233859093,0,-0.044938648169828566
0,0,-0.24837478242676087,0,-0.06261207255580717
0,0,-0.16824711110086604,0,-0.05497505390407201
0,0,-0.26384865193610535,0,-0.15056750201383418
0,0,-0.19525996614514024,0,-0.03881274006995347
0,0,-0.26558086281731996,0,-0.09964626325212306
0,0,-0.2644672484140861,0,-0.13724372762757414
0,0,-0.2800226813658195,0,-0.12438060163611758
0,0,-0.26783868362936053,0,-0.12908617299393588
0,0,-0.24719914629845935,0,-0.15626900333231852
0,0,-0.24751126707629573,0,-0.06263704429142528
0,0,-0.2395594233275234,0,-0.1124258063717184
0,0,-0.2495657154670019,0,-0.09441131300644445
0,0,-0.22792168595730994,0,-0.07242183528746715
0,0,-0.1998451533820768,0,-0.01626562074917634
0,0,-0.27590242537240744,0,-0.1061174775597839
0,0,-0.2079809279040749,0,-0.06294490000185074
0,0,-0.20207645270592695,0,-0.09169349480810157
0,0,-0.26853511703760463,0,-0.07723709789957933
0,0,-0.27253748796815475,0,-0.09565075917779892
0,0,-0.28520461503309746,0,-0.16544362763385367
0,0,-0.1905544141025483,1,0.053365649040288815
0,0,-0.24629586640060813,0,-0.14623028284518774
1,0,-0.15272873678161897,1,0.06190291182991954
0,0,-0.24619489454745624,0,-0.0362476543521828
0,0,-0.2545030344341623,0,-0.13483101080687515
0,0,-0.24869941581417404,0,-0.15763549480327943
0,0,-0.2106842978184923,0,-0.1334922436978464
0,0,-0.26199077275227856,0,-0.14285114530694948
0,0,-0.22246719846279744,0,-0.04119945290955887
0,0,-0.22729458359369403,0,-0.17685052356853154
0,0,-0.2601191665550311,0,-0.09366831746368398
0,0,-0.2166205290325302,0,-0.03580716258023703
0,0,-0.26590394690072455,0,-0.14480433003865556
0,0,-0.23820815716043647,0,-0.10867760354062378
0,0,-0.2283933083851062,0,-0.08191513049238319
0,0,-0.27358930907235296,0,-0.17904756380514575
0,0,-0.2445722680459369,0,-0.0999680342621001
0,0,-0.24878893453598033,0,-0.05020798453934752
0,0,-0.22818162435728284,0,-0.10650946402685335
0,0,-0.2563538784334029,0,-0.08862157888432254
0,0,-0.1862395609803042,0,-0.019853912477917207
0,0,-0.21450754188840881,0,-0.1496718621652517
0,0,-0.12695632850564864,1,0.04820519576331145
0,0,-0.2761574768688689,0,-0.14554541073795596
0,0,-0.23981026798622734,0,-0.099465837679108
0,0,-0.2659689902830573,0,-0.13819420598799903
0,0,-0.2420273579798199,0,-0.06811218800173041
0,0,-0.2837657569201317,0,-0.13869919105219525
0,0,-0.24666064263423798,0,-0.11346550183035037
0,0,-0.24983423396835897,0,-0.05770597501411148
0,0,-0.21407555953016788,0,-0.07769333939756862
0,0,-0.22350636218860764,0,-0.04528064967419346
0,0,-0.20925314649839932,0,-0.06827564088783189
0,0,-0.264627645183848,0,-0.1158437310347617
0,0,-0.26800618744914634,0,-0.13276054520324315
0,0,-0.24749798963917063,0,-0.08603725143565416
0,0,-0.1995450470110242,0,-0.13282686357188578
0,0,-0.21592109286063738,0,-0.10528181022994892
0,0,-0.28205848145269496,0,-0.12024634029743647
0,0,-0.26451480619040363,0,-0.12306868930111797
0,0,-0.28433246890430236,0,-0.10586184612433969
0,0,-0.17084921732696273,0,-0.09399304226114802
0,0,-0.20184487091153702,0,-0.07259944601928536
0,0,-0.24243583268103863,0,-0.10018426214145004
0,0,-0.26888360694921337,0,-0.06679730718321922
0,0,-0.12976792741996235,1,0.0715591646845761
0,0,-0.24620220172335322,0,-0.10478100031254695
0,0,-0.2746062873323331,0,-0.17967516317321547
0,0,-0.2529725642684722,0,-0.10500610339652466
0,0,-0.22464792589043764,0,-0.07004707789751846
0,0,-0.23274186615578235,0,-0.04573784598679434
0,0,-0.21046079833437226,0,-0.020286594594054963
0,0,-0.2648890730384673,0,-0.11410598025392688
0,0,-0.24524863255827511,0,-0.11342428516304787
0,0,-0.2504585501801748,0,-0.08467940327418694
0,0,-0.1922783109631223,0,-0.05376868249499939
0,0,-0.2672358943719668,0,-0.09124517039603502
0,0,-0.23751212258116794,0,-0.06351991765956563
0,0,-0.22370356754590637,0,-0.08730153914548083
0,0,-0.22917884469867855,0,-0.12422440081649394
0,0,-0.24649470631453763,0,-0.05700252837652511
0,0,-0.23673713856179485,0,-0.04657894236513091
0,0,-0.23259203350199575,0,-0.1352846050096329
0,0,-0.22298765877977939,0,-0.0604753925147169
0,0,-0.2357888761832838,0,-0.09808809652576683
0,0,-0.2130220247070878,0,-0.0751223898312808
0,0,-0.23267119092123634,0,-0.12253793027611981
0,0,-0.27299714005704206,0,-0.12523404418645795
0,0,-0.23032012369289373,0,-0.11257025542463939
0,0,-0.2734187253137783,0,-0.14089399149751364
0,0,-0.2715247597635071,0,-0.11756519520695613
0,0,-0.21396393230956856,0,-0.08108399879763345
0,0,-0.25857649173585545,0,-0.1332932771180012
0,0,-0.23765397833431745,0,-0.10131833978774546
0,0,-0.2682561865447892,0,-0.06632973745002915
0,0,-0.2540317726621732,0,-0.05696588458996185
0,0,-0.27375378325891686,0,-0.12382930747682652
0,0,-0.2726850664771608,0,-0.1296070153117656
0,0,-0.2775370472181925,0,-0.16191796592757174
0,0,-0.24788142345834707,0,-0.14915423918965415
0,0,-0.2852215989218046,0,-0.17981044909517852
0,0,-0.20180561828835164,0,-0.08143560917894932
0,0,-0.22435701280441028,0,-0.042804104983343444
0,0,-0.2804486332733023,0,-0.14874989870537425
0,0,-0.17774141238769992,0,-0.11805344634526288
0,0,-0.2662361024702779,0,-0.08436060245121768
0,0,-0.26574617710586096,0,-0.11017544473261504
0,0,-0.25719774552449937,0,-0.08970584984341834
0,0,-0.2421798571479974,0,-0.08741367927934379
0,0,-0.2119039538216474,0,-0.10093814022566072
0,0,-0.26647503041254544,0,-0.12258774271114825
0,0,-0.23148697437534904,0,-0.07589844183911348
0,0,-0.24140853221106706,0,-0.03215234577088613
0,0,-0.2521260829625596,0,-0.07878823743832736
0,0,-0.26238128900365565,0,-0.11742951220176662
0,0,-0.2736158916836054,0,-0.1606634064126921
0,0,-0.2868699123402772,0,-0.10403760114291305
0,0,-0.2635223243761114,0,-0.1004360052059759
0,0,-0.2474432437787662,0,-0.1955832139887761
0,0,-0.17734147469405226,0,-0.07877886744145052
0,0,-0.23157863559037006,0,-0.046199143309340024
0,0,-0.22261812384428725,0,-0.09162179953857386
0,0,-0.2739776060050036,0,-0.11284422605760835
0,0,-0.13017540868250388,0,-0.017318549810865003
0,0,-0.2623034003351953,0,-0.04666569959097849
0,0,-0.27291707010298744,0,-0.16391487667297788
0,0,-0.25235715941554787,0,-0.17362269676441394
0,0,-0.25102704938095266,0,-0.10572875067220672
0,0,-0.24861759468601674,0,-0.1023739174249716
0,0,-0.26958399087659773,0,-0.0698790969816021
0,0,-0.22143181633782189,0,-0.14199931699047685
0,0,-0.16733485012577898,0,-0.017182771047435846
0,0,-0.26688119481659733,0,-0.09107315866018345
0,0,-0.23323195658448992,0,-0.10787566350548056
0,0,-0.17418614401846572,0,-0.06500676395171026
0,0,-0.25055611260984667,0,-0.13568189076785447
0,0,-0.24819992660350276,0,-0.08355784503817748
0,0,-0.2732627236577481,0,-0.13465805641026735
0,0,-0.2835274304085885,0,-0.12418045679905432
0,0,-0.2531603985309165,0,-0.08134353153373525
0,0,-0.21988512406740757,0,-0.13095357098067734
0,0,-0.1856716685392557,1,0.00920151219625534
0,0,-0.0470778832728046,1,0.10737182919591123
0,0,-0.2588974010131682,0,-0.04264971216122554
0,0,-0.2503228737318684,0,-0.11124103313751571
0,0,-0.23202726266101997,0,-0.041030326486245744
0,0,-0.2581676563221179,0,-0.04897970087220427
0,0,-0.27741739228814644,0,-0.09458098194957437
0,0,-0.2197210620795359,0,-0.04925140508265757
0,0,-0.2813936287327113,0,-0.13158239088663087
0,0,-0.23286277365929503,0,-0.11178828245552824
0,0,-0.2383254829674828,0,-0.058775215630110206
0,0,-0.23497982625325026,0,-0.028308533279503917
0,0,-0.22631137563020715,0,-0.06082597678965804
0,0,-0.26926123944964786,0,-0.10427217215788975
0,0,-0.24031955524310128,0,-0.1022257838469392
0,0,-0.258840087911996,0,-0.1341291433394668
0,0,-0.25905272497976517,0,-0.1476135335834099
0,0,-0.26571437615246224,0,-0.06895828715901817
0,0,-0.2278888909732838,0,-0.07738238862972346
0,0,-0.24794783667854758,0,-0.16023745593201077
0,0,-0.190968899642886,0,-0.056939007364954275
0,0,-0.29400299075805286,0,-0.17052199622746284
0,0,-0.11191891926378861,1,0.01028595596457979
0,0,-0.2542231704431115,0,-0.11229372233579415
0,0,-0.2377417315379008,0,-0.0648925159619192
0,0,-0.2684285795389767,0,-0.11088663040864116
0,0,-0.22782252402027192,0,-0.05034558680786522
0,0,-0.2590795228681854,0,-0.08420044652328335
0,0,-0.13077312150387066,0,-0.029777945295463126
0,0,-0.27651201027025923,0,-0.10051406138338748
0,0,-0.24826545311214632,0,-0.10921141506214505
0,0,-0.24351513631787974,0,-0.04044507787152918
0,0,-0.26964849326136636,0,-0.190145548981344
0,0,-0.15717065634404964,0,-0.02044781377342375
0,0,-0.21457261265161842,0,-0.08140193535260132
0,0,-0.26950500865537075,0,-0.128035506831571
0,0,-0.26835192882511766,0,-0.1253519689848656
0,0,-0.15896589072280248,0,-0.030931713119503462
0,0,-0.24023892912632222,0,-0.19162220308618644
0,0,-0.26391395187436034,0,-0.1450343607400471
0,0,-0.2359548720392491,0,-0.12324116446415745
0,0,-0.23786399383205648,0,-0.11924773058804522
0,0,-0.23447497651061727,0,-0.12373324194720875
0,0,-0.21569647447118528,0,-0.09226125571106208
0,0,-0.2799712991099714,0,-0.1418153038690153
0,0,-0.2750317250907442,0,-0.14219163316401134
0,0,-0.29230364277674326,0,-0.13867564108605107
0,0,-0.24079134923674145,0,-0.08790283846898006
0,0,-0.10613452448839755,1,0.01436958939006483
0,0,-0.2511674191060225,0,-0.11023174468830521
0,0,-0.18947701218646995,0,-0.06021998947546969
0,0,-0.18703866716012058,0,-0.06993536379178308
0,0,-0.2488205271208212,0,-0.08187743258759023
0,0,-0.06373434931825006,1,0.1142667640471513
0,0,-0.2358661214720657,0,-0.07539571810107476
0,0,-0.20276859589854246,0,-0.07668008525302822
0,0,-0.25846999573851787,0,-0.13238248494109528
0,0,-0.23798952494099823,0,-0.13511417462307052
0,0,-0.2701384627589407,0,-0.11866384675990332
0,0,-0.2451095589808469,0,-0.18159057041716614
0,0,-0.22262992043412283,0,-0.07368377621070657
0,0,-0.21971255646844717,0,-0.07818052732072633
0,0,-0.22141215598893255,0,-0.08213697817983384
0,0,-0.23717568139616552,0,-0.02954451150870685
0,0,-0.27929244808439246,0,-0.13623400415390258
0,0,-0.26084926480819026,0,-0.10218437343182102
0,0,-0.24291621694141463,0,-0.09807884639399028
0,0,-0.22882999541874993,0,-0.07039879634105212
0,0,-0.2858527578216179,0,-0.1808510709749767
0,0,-0.26452517373899176,0,-0.06587528149169575
0,0,-0.22537470445643865,0,-0.10140948293805074
0,0,-0.21075314223492203,0,-0.07293107971209886
0,0,-0.23172592540704107,0,-0.055790546262226154
0,0,-0.2118131571134771,0,-0.04619024227096699
0,0,-0.2321954512962096,0,-0.04922536634866964
0,0,-0.23310390656205798,0,-0.13651745822111871
0,0,-0.24402023478320617,0,-0.11439883726335381
0,0,-0.2593532827151641,0,-0.13707457022708003
0,0,-0.24351972997005694,0,-0.11784904503932148
0,0,-0.22968233649649233,0,-0.05118162064655296
0,0,-0.22532634920747197,0,-0.08073185153728679
0,0,-0.228301490353977,0,-0.17513992109402304
0,0,-0.12783325781353538,1,0.05114722361018899
0,0,-0.2687691019120558,0,-0.16925491080327737
0,0,-0.2406631511649296,0,-0.12051070119172724
0,0,-0.26985768215512285,0,-0.11857204492729867
0,0,-0.24437936007252664,0,-0.037221813837580636
0,0,-0.26855813583620436,0,-0.11005007767168112
0,0,-0.15050915031497802,0,-0.07714392195569364
0,0,-0.2628729018277525,0,-0.0990782126914731
0,0,-0.2693632190357926,0,-0.11764456028835152
0,0,-0.23348030669236058,0,-0.1568704029577731
0,0,-0.2514271440006947,0,-0.12138770982222902
0,0,-0.20831261549844166,0,-0.05833613612119323
0,0,-0.2779433699876987,0,-0.10671853525549752
0,0,-0.22776880323360182,0,-0.10082964127867944
0,0,-0.27230808287953384,0,-0.08442791845307063
0,0,-0.25757949110167855,0,-0.09505648776684117
0,0,-0.15953511500651696,0,-0.028023666357468197
0,0,-0.25533210180357657,0,-0.15018716165648083
0,0,-0.2117101919457835,0,-0.08649244980945353
0,0,-0.22635532636050326,0,-0.06255647740618056
0,0,-0.25269816640117737,0,-0.1056474965442537
0,0,-0.23755246511712047,0,-0.06428489248591968
0,0,-0.2742898346130832,0,-0.15714957839493682
0,0,-0.2073593248912739,0,-0.03469597964373855
0,0,-0.25875903385928595,0,-0.07700487072561463
0,0,-0.28150806236848286,0,-0.1261541835800113
0,0,-0.2805294497847551,0,-0.12954766022357905
0,0,-0.21932919585835609,0,-0.10071334089892359
0,0,-0.2827690024921232,0,-0.1708193788051422
0,0,-0.1676408350507408,0,-0.011139943277948317
0,0,-0.2412331118396545,0,-0.08047999365564107
0,0,-0.22491959277847584,0,-0.13315370580689145
0,0,-0.24151002420965478,0,-0.11330596440725765
0,0,-0.26176624976868484,0,-0.09623756439654813
0,0,-0.21536894055942957,0,-0.052549002104363474
0,0,-0.2743699625960494,0,-0.16940692558094944
0,0,-0.22023030690278755,0,-0.056159614497369864
0,0,-0.22512750673420445,0,-0.0707031813950181
0,0,-0.28206389956719213,0,-0.14560649298626832
0,0,-0.2583408511131536,0,-0.13408668633935145
0,0,-0.2459739328442997,0,-0.09556996022013525
0,0,-0.263323435889594,0,-0.09415416271998978
0,0,-0.2593377742912015,0,-0.04201008246232252
0,0,-0.2399272629529206,0,-0.10077196940732619
0,0,-0.21276290076226112,0,-0.10107243058050092
0,0,-0.27284782928696355,0,-0.15732832130006763
0,0,-0.25456109653253367,0,-0.10289306708126894
0,0,-0.27091887432909895,0,-0.13291422036651218
0,0,-0.2649713316956306,0,-0.11545548931443161
0,0,-0.26475044808698994,0,-0.14719532067190672
0,0,-0.26841728742361803,0,-0.1410571603738992
0,0,-0.14122734067731968,1,0.01904798174044875
0,0,-0.2503044837323713,0,-0.11399041189931902
0,0,-0.28352607342585656,0,-0.18595352747121124
0,0,-0.22969212458715654,0,-0.05819023780645827
0,0,-0.29193000944790526,0,-0.14085103123878706
0,0,-0.21106541921525168,0,-0.0685761865749587
0,0,-0.2810971783022958,0,-0.15009972744759997
0,0,-0.22230803136373511,0,-0.04807537715825688
0,0,-0.26473425943580964,0,-0.19517698563178276
0,0,-0.26693606733624986,0,-0.1083670048869328
0,0,-0.2764683612838187,0,-0.0730257495691444
0,0,-0.26757914364464097,0,-0.12205624514707003
0,0,-0.042730818911109414,1,0.05144894619238459
0,0,-0.2135910334846562,0,-0.09112744431974779
0,0,-0.25873929460521944,0,-0.10084719255993319
0,0,-0.25294414486818684,0,-0.14141351341232927
0,0,-0.2752833620457844,0,-0.10521867340267332
0,0,-0.23812783535977444,0,-0.07418612725165641
0,0,-0.2146610296899682,0,-0.05368166318411044
0,0,-0.19745524241490342,0,-0.06919132863369531
0,0,-0.2601591098919318,0,-0.14046238537330552
0,0,-0.2872578621199836,0,-0.13093068666418595
0,0,-0.19597432351448935,0,-0.09357132797519374
0,0,-0.20039917911078298,0,-0.04493358056976693
0,0,-0.2565891146005498,0,-0.13765193975718842
0,0,-0.26701559337661596,0,-0.10475068640990443
0,0,-0.2731384002653398,0,-0.1574487855487921
0,0,-0.2765198160634287,0,-0.10112098053282831
0,0,-0.1883619674219224,0,-0.07346209955781552
0,0,-0.2749090095219003,0,-0.11553779589121771
0,0,-0.26415413246602754,0,-0.1041545618085668
0,0,-0.2259346826685712,0,-0.041979150451580016
0,0,-0.24854910413092507,0,-0.04757917619255689
0,0,-0.21019137233308982,0,-0.11099443509015272
0,0,-0.2739403011078399,0,-0.1067159007817659
0,0,-0.2223066728276306,0,-0.044256823241242804
0,0,-0.254375592614159,0,-0.14048636237276918
0,0,-0.2429918861745769,0,-0.11394508499939371
0,0,-0.21651681110281135,0,-0.056255937923306104
0,0,-0.2585725561835428,0,-0.1273766044677888
0,0,-0.2769862005121415,0,-0.18299132799943224
0,0,-0.2327848313515803,0,-0.06671929340816476
0,0,-0.2619979250451159,0,-0.12313761852812571
0,0,-0.22814562706360153,0,-0.12521454956303452
0,0,-0.27379298466060503,0,-0.12072222171094887
0,0,-0.17791640995680336,0,-0.030498377817097022
0,0,-0.14052862936129618,1,0.00949047848855572
0,0,-0.2531548709967069,0,-0.05985576774949669
0,0,-0.26089636757970713,0,-0.16801102770672577
0,0,-0.19225188668327142,0,-0.10018500394225988
0,0,-0.26284917197735735,0,-0.0776683077663946
0,0,-0.2456810641445965,0,-0.09662460756375885
0,0,-0.231288424792149,0,-0.08548674503637693
0,0,-0.2895995390913431,0,-0.11161793630584027
0,0,-0.11803650554509437,0,-0.03623692014638244
0,0,-0.2618569550581578,0,-0.1086304546547488
0,0,-0.24908646834413667,0,-0.12358259148865403
0,0,-0.2612659395201689,0,-0.16508130791321074
0,0,-0.2772048479675298,0,-0.14778205123295296
0,0,-0.22875292237859868,0,-0.10298047615369321
0,0,-0.2421913004428336,0,-0.037278091970363664
0,0,-0.25779157607509817,0,-0.08367407556654277
0,0,-0.18857767623226002,0,-0.10900664105403773
0,0,-0.25673689539724426,0,-0.13269713939961175
0,0,-0.26355339004383216,0,-0.10195239247222698
